 SOUID,    DATE,   FG, Q_FG
221729,20000114,   23,    0
221729,20000115,   28,    0
221729,20000116,   19,    0
221729,20000117,   42,    0
221729,20000118,   50,    0
221729,20000119,   25,    0
221729,20000120,   40,    0
221729,20000121,   41,    0
221729,20000122,   49,    0
221729,20000123,   43,    0
221729,20000124,   20,    0
221729,20000125,   20,    0
221729,20000126,   32,    0
221729,20000127,   43,    0
221729,20000128,   69,    0
221729,20000129,  111,    0
221729,20000130,   79,    0
221729,20000131,   85,    0
221729,20000201,   60,    0
221729,20000202,   54,    0
221729,20000203,   41,    0
221729,20000204,   76,    0
221729,20000205,   54,    0
221729,20000206,   57,    0
221729,20000207,   85,    0
221729,20000208,   88,    0
221729,20000209,   77,    0
221729,20000210,   73,    0
221729,20000211,   35,    0
221729,20000212,   70,    0
221729,20000213,   44,    0
221729,20000214,   45,    0
221729,20000215,   43,    0
221729,20000216,   68,    0
221729,20000217,   44,    0
221729,20000218,   60,    0
221729,20000219,   50,    0
221729,20000220,   23,    0
221729,20000221,   40,    0
221729,20000222,   23,    0
221729,20000223,   42,    0
221729,20000224,   51,    0
221729,20000225,   48,    0
221729,20000226,   26,    0
221729,20000227,   57,    0
221729,20000228,   82,    0
221729,20000229,   83,    0
221729,20000301,   50,    0
221729,20000302,   73,    0
221729,20000303,   84,    0
221729,20000304,   47,    0
221729,20000305,   43,    0
221729,20000306,   59,    0
221729,20000307,   73,    0
221729,20000308,   85,    0
221729,20000309,   73,    0
221729,20000310,   43,    0
221729,20000311,   50,    0
221729,20000312,   14,    0
221729,20000313,   37,    0
221729,20000314,   55,    0
221729,20000315,   40,    0
221729,20000316,   43,    0
221729,20000317,   29,    0
221729,20000318,   35,    0
221729,20000319,   23,    0
221729,20000320,   15,    0
221729,20000321,   21,    0
221729,20000322,   27,    0
221729,20000323,   25,    0
221729,20000324,   38,    0
221729,20000325,   44,    0
221729,20000326,   33,    0
221729,20000327,   34,    0
221729,20000328,   55,    0
221729,20000329,   65,    0
221729,20000330,   35,    0
221729,20000331,   16,    0
221729,20000401,   31,    0
221729,20000402,   41,    0
221729,20000403,   40,    0
221729,20000404,   52,    0
221729,20000405,   67,    0
221729,20000406,   47,    0
221729,20000407,   24,    0
221729,20000408,   17,    0
221729,20000409,   56,    0
221729,20000410,   42,    0
221729,20000411,   31,    0
221729,20000412,   65,    0
221729,20000413,   68,    0
221729,20000414,   33,    0
221729,20000415,   74,    0
221729,20000416,   44,    0
221729,20000417,   68,    0
221729,20000418,   46,    0
221729,20000419,   36,    0
221729,20000420,   44,    0
221729,20000421,   40,    0
221729,20000422,   26,    0
221729,20000423,   20,    0
221729,20000424,   28,    0
221729,20000425,   41,    0
221729,20000426,   38,    0
221729,20000427,   25,    0
221729,20000428,   28,    0
221729,20000429,   28,    0
221729,20000430,   18,    0
221729,20000501,   32,    0
221729,20000502,   41,    0
221729,20000503,   27,    0
221729,20000504,   23,    0
221729,20000505,   33,    0
221729,20000506,   27,    0
221729,20000507,   20,    0
221729,20000508,   13,    0
221729,20000509,   17,    0
221729,20000510,   34,    0
221729,20000511,   28,    0
221729,20000512,   23,    0
221729,20000513,   12,    0
221729,20000514,   13,    0
221729,20000515,   23,    0
221729,20000516,   29,    0
221729,20000517,   58,    0
221729,20000518,   52,    0
221729,20000519,   51,    0
221729,20000520,   28,    0
221729,20000521,   43,    0
221729,20000522,   34,    0
221729,20000523,   44,    0
221729,20000524,   35,    0
221729,20000525,   64,    0
221729,20000526,   39,    0
221729,20000527,   72,    0
221729,20000528,   81,    0
221729,20000529,   52,    0
221729,20000530,   27,    0
221729,20000531,   13,    0
221729,20000601,   46,    0
221729,20000602,   20,    0
221729,20000603,   20,    0
221729,20000604,   31,    0
221729,20000605,   33,    0
221729,20000606,   43,    0
221729,20000607,   36,    0
221729,20000608,   37,    0
221729,20000609,   38,    0
221729,20000610,   27,    0
221729,20000611,   35,    0
221729,20000612,   39,    0
221729,20000613,   34,    0
221729,20000614,   45,    0
221729,20000615,   40,    0
221729,20000616,   21,    0
221729,20000617,   25,    0
221729,20000618,   29,    0
221729,20000619,   41,    0
221729,20000620,   39,    0
221729,20000621,   41,    0
221729,20000622,   44,    0
221729,20000623,   59,    0
221729,20000624,   41,    0
221729,20000625,   33,    0
221729,20000626,   27,    0
221729,20000627,   24,    0
221729,20000628,   25,    0
221729,20000629,   16,    0
221729,20000630,   17,    0
221729,20000701,   19,    0
221729,20000702,   21,    0
221729,20000703,   21,    0
221729,20000704,   32,    0
221729,20000705,   47,    0
221729,20000706,   25,    0
221729,20000707,   41,    0
221729,20000708,   31,    0
221729,20000709,   55,    0
221729,20000710,   64,    0
221729,20000711,   46,    0
221729,20000712,   32,    0
221729,20000713,   41,    0
221729,20000714,   42,    0
221729,20000715,   33,    0
221729,20000716,   31,    0
221729,20000717,   26,    0
221729,20000718,   31,    0
221729,20000719,   22,    0
221729,20000720,   29,    0
221729,20000721,   29,    0
221729,20000722,   30,    0
221729,20000723,   36,    0
221729,20000724,   39,    0
221729,20000725,   44,    0
221729,20000726,   16,    0
221729,20000727,   32,    0
221729,20000728,   30,    0
221729,20000729,   30,    0
221729,20000730,   28,    0
221729,20000731,   16,    0
221729,20000801,   33,    0
221729,20000802,   44,    0
221729,20000803,   36,    0
221729,20000804,   22,    0
221729,20000805,   18,    0
221729,20000806,   23,    0
221729,20000807,   15,    0
221729,20000808,   20,    0
221729,20000809,   24,    0
221729,20000810,   37,    0
221729,20000811,   21,    0
221729,20000812,   12,    0
221729,20000813,   27,    0
221729,20000814,   30,    0
221729,20000815,   34,    0
221729,20000816,   37,    0
221729,20000817,   40,    0
221729,20000818,   19,    0
221729,20000819,   28,    0
221729,20000820,   21,    0
221729,20000821,   20,    0
221729,20000822,   15,    0
221729,20000823,   36,    0
221729,20000824,   17,    0
221729,20000825,   37,    0
221729,20000826,   37,    0
221729,20000827,   31,    0
221729,20000828,   34,    0
221729,20000829,   22,    0
221729,20000830,   22,    0
221729,20000831,   19,    0
221729,20000901,   49,    0
221729,20000902,   46,    0
221729,20000903,   33,    0
221729,20000904,   20,    0
221729,20000905,   28,    0
221729,20000906,   54,    0
221729,20000907,   38,    0
221729,20000908,   44,    0
221729,20000909,   28,    0
221729,20000910,   15,    0
221729,20000911,   27,    0
221729,20000912,   39,    0
221729,20000913,   37,    0
221729,20000914,   17,    0
221729,20000915,   33,    0
221729,20000916,   73,    0
221729,20000917,   37,    0
221729,20000918,   41,    0
221729,20000919,   46,    0
221729,20000920,   22,    0
221729,20000921,   25,    0
221729,20000922,   28,    0
221729,20000923,   33,    0
221729,20000924,   34,    0
221729,20000925,   26,    0
221729,20000926,   37,    0
221729,20000927,   39,    0
221729,20000928,   51,    0
221729,20000929,   26,    0
221729,20000930,   19,    0
221729,20001001,   23,    0
221729,20001002,   42,    0
221729,20001003,   34,    0
221729,20001004,   33,    0
221729,20001005,   31,    0
221729,20001006,   26,    0
221729,20001007,   26,    0
221729,20001008,   46,    0
221729,20001009,   44,    0
221729,20001010,   75,    0
221729,20001011,   81,    0
221729,20001012,   59,    0
221729,20001013,   38,    0
221729,20001014,   14,    0
221729,20001015,   28,    0
221729,20001016,   51,    0
221729,20001017,   38,    0
221729,20001018,   44,    0
221729,20001019,   34,    0
221729,20001020,   31,    0
221729,20001021,   37,    0
221729,20001022,   34,    0
221729,20001023,   52,    0
221729,20001024,   58,    0
221729,20001025,   69,    0
221729,20001026,   56,    0
221729,20001027,   64,    0
221729,20001028,   66,    0
221729,20001029,   95,    0
221729,20001030,  118,    0
221729,20001031,   82,    0
221729,20001101,   73,    0
221729,20001102,   63,    0
221729,20001103,   50,    0
221729,20001104,   46,    0
221729,20001105,   49,    0
221729,20001106,   66,    0
221729,20001107,   56,    0
221729,20001108,   62,    0
221729,20001109,   65,    0
221729,20001110,   53,    0
221729,20001111,   72,    0
221729,20001112,   73,    0
221729,20001113,   35,    0
221729,20001114,   37,    0
221729,20001115,   51,    0
221729,20001116,   62,    0
221729,20001117,   44,    0
221729,20001118,   62,    0
221729,20001119,   65,    0
221729,20001120,   57,    0
221729,20001121,   61,    0
221729,20001122,   67,    0
221729,20001123,   46,    0
221729,20001124,   53,    0
221729,20001125,   61,    0
221729,20001126,   69,    0
221729,20001127,   49,    0
221729,20001128,   58,    0
221729,20001129,   47,    0
221729,20001130,   32,    0
221729,20001201,   63,    0
221729,20001202,   34,    0
221729,20001203,   48,    0
221729,20001204,   56,    0
221729,20001205,   57,    0
221729,20001206,   48,    0
221729,20001207,   49,    0
221729,20001208,   84,    0
221729,20001209,   66,    0
221729,20001210,   82,    0
221729,20001211,   81,    0
221729,20001212,   81,    0
221729,20001213,  111,    0
221729,20001214,   63,    0
221729,20001215,   62,    0
221729,20001216,   40,    0
221729,20001217,   24,    0
221729,20001218,   27,    0
221729,20001219,   25,    0
221729,20001220,   40,    0
221729,20001221,   28,    0
221729,20001222,   17,    0
221729,20001223,   23,    0
221729,20001224,   20,    0
221729,20001225,   57,    0
221729,20001226,   46,    0
221729,20001227,   31,    0
221729,20001228,   47,    0
221729,20001229,   44,    0
221729,20001230,   50,    0
221729,20001231,   47,    0
221729,20010101,   78,    0
221729,20010102,   76,    0
221729,20010103,   64,    0
221729,20010104,   78,    0
221729,20010105,   66,    0
221729,20010106,   52,    0
221729,20010107,   53,    0
221729,20010108,   43,    0
221729,20010109,   30,    0
221729,20010110,   33,    0
221729,20010111,   51,    0
221729,20010112,   43,    0
221729,20010113,   45,    0
221729,20010114,   45,    0
221729,20010115,   26,    0
221729,20010116,   14,    0
221729,20010117,    6,    0
221729,20010118,    7,    0
221729,20010119,    7,    0
221729,20010120,   22,    0
221729,20010121,   42,    0
221729,20010122,   52,    0
221729,20010123,   75,    0
221729,20010124,   74,    0
221729,20010125,   47,    0
221729,20010126,   56,    0
221729,20010127,   54,    0
221729,20010128,   21,    0
221729,20010129,   12,    0
221729,20010130,   16,    0
221729,20010131,   13,    0
221729,20010201,   23,    0
221729,20010202,   41,    0
221729,20010203,   48,    0
221729,20010204,   64,    0
221729,20010205,   91,    0
221729,20010206,   94,    0
221729,20010207,   58,    0
221729,20010208,   90,    0
221729,20010209,   25,    0
221729,20010210,   35,    0
221729,20010211,   79,    0
221729,20010212,   54,    0
221729,20010213,   49,    0
221729,20010214,   33,    0
221729,20010215,    6,    0
221729,20010216,   25,    0
221729,20010217,   40,    0
221729,20010218,   19,    0
221729,20010219,   29,    0
221729,20010220,   28,    0
221729,20010221,   44,    0
221729,20010222,   48,    0
221729,20010223,   38,    0
221729,20010224,   28,    0
221729,20010225,   35,    0
221729,20010226,   44,    0
221729,20010227,   42,    0
221729,20010228,   29,    0
221729,20010301,   18,    0
221729,20010302,   25,    0
221729,20010303,   50,    0
221729,20010304,   24,    0
221729,20010305,   26,    0
221729,20010306,   34,    0
221729,20010307,   37,    0
221729,20010308,   35,    0
221729,20010309,   56,    0
221729,20010310,   61,    0
221729,20010311,   57,    0
221729,20010312,   48,    0
221729,20010313,   70,    0
221729,20010314,   48,    0
221729,20010315,   15,    0
221729,20010316,   32,    0
221729,20010317,   22,    0
221729,20010318,   47,    0
221729,20010319,   46,    0
221729,20010320,   41,    0
221729,20010321,   44,    0
221729,20010322,   30,    0
221729,20010323,   59,    0
221729,20010324,   40,    0
221729,20010325,   48,    0
221729,20010326,   27,    0
221729,20010327,   33,    0
221729,20010328,   61,    0
221729,20010329,   36,    0
221729,20010330,   32,    0
221729,20010331,   56,    0
221729,20010401,   30,    0
221729,20010402,   39,    0
221729,20010403,   56,    0
221729,20010404,   65,    0
221729,20010405,   80,    0
221729,20010406,   79,    0
221729,20010407,   55,    0
221729,20010408,   30,    0
221729,20010409,   42,    0
221729,20010410,   46,    0
221729,20010411,   33,    0
221729,20010412,   34,    0
221729,20010413,   33,    0
221729,20010414,   35,    0
221729,20010415,   52,    0
221729,20010416,   42,    0
221729,20010417,   31,    0
221729,20010418,   54,    0
221729,20010419,   47,    0
221729,20010420,   30,    0
221729,20010421,   30,    0
221729,20010422,   12,    0
221729,20010423,   10,    0
221729,20010424,   42,    0
221729,20010425,   60,    0
221729,20010426,   63,    0
221729,20010427,   40,    0
221729,20010428,   60,    0
221729,20010429,   44,    0
221729,20010430,   22,    0
221729,20010501,   29,    0
221729,20010502,   32,    0
221729,20010503,   33,    0
221729,20010504,   40,    0
221729,20010505,   66,    0
221729,20010506,   39,    0
221729,20010507,   48,    0
221729,20010508,   36,    0
221729,20010509,   32,    0
221729,20010510,   32,    0
221729,20010511,   30,    0
221729,20010512,   23,    0
221729,20010513,   16,    0
221729,20010514,   32,    0
221729,20010515,   35,    0
221729,20010516,   68,    0
221729,20010517,   73,    0
221729,20010518,   53,    0
221729,20010519,   30,    0
221729,20010520,   27,    0
221729,20010521,   46,    0
221729,20010522,   44,    0
221729,20010523,   27,    0
221729,20010524,   25,    0
221729,20010525,   22,    0
221729,20010526,   17,    0
221729,20010527,   41,    0
221729,20010528,   54,    0
221729,20010529,   40,    0
221729,20010530,   17,    0
221729,20010531,   40,    0
221729,20010601,   41,    0
221729,20010602,   55,    0
221729,20010603,   46,    0
221729,20010604,   35,    0
221729,20010605,   32,    0
221729,20010606,   47,    0
221729,20010607,   56,    0
221729,20010608,   29,    0
221729,20010609,   13,    0
221729,20010610,   20,    0
221729,20010611,   31,    0
221729,20010612,   30,    0
221729,20010613,   13,    0
221729,20010614,   12,    0
221729,20010615,   46,    0
221729,20010616,   35,    0
221729,20010617,   49,    0
221729,20010618,   35,    0
221729,20010619,   14,    0
221729,20010620,   31,    0
221729,20010621,   34,    0
221729,20010622,   29,    0
221729,20010623,   11,    0
221729,20010624,   14,    0
221729,20010625,   25,    0
221729,20010626,   27,    0
221729,20010627,   40,    0
221729,20010628,   41,    0
221729,20010629,   27,    0
221729,20010630,   28,    0
221729,20010701,   32,    0
221729,20010702,   15,    0
221729,20010703,   31,    0
221729,20010704,   34,    0
221729,20010705,   24,    0
221729,20010706,   26,    0
221729,20010707,   42,    0
221729,20010708,   62,    0
221729,20010709,   38,    0
221729,20010710,   54,    0
221729,20010711,   83,    0
221729,20010712,   54,    0
221729,20010713,   46,    0
221729,20010714,   23,    0
221729,20010715,   25,    0
221729,20010716,   10,    0
221729,20010717,   27,    0
221729,20010718,   52,    0
221729,20010719,   50,    0
221729,20010720,   44,    0
221729,20010721,   45,    0
221729,20010722,   23,    0
221729,20010723,   22,    0
221729,20010724,   12,    0
221729,20010725,   15,    0
221729,20010726,   16,    0
221729,20010727,   17,    0
221729,20010728,   23,    0
221729,20010729,   15,    0
221729,20010730,   28,    0
221729,20010731,   32,    0
221729,20010801,   22,    0
221729,20010802,   28,    0
221729,20010803,   45,    0
221729,20010804,   43,    0
221729,20010805,   52,    0
221729,20010806,   47,    0
221729,20010807,   62,    0
221729,20010808,   60,    0
221729,20010809,   43,    0
221729,20010810,   38,    0
221729,20010811,   35,    0
221729,20010812,   50,    0
221729,20010813,   49,    0
221729,20010814,   16,    0
221729,20010815,   26,    0
221729,20010816,   42,    0
221729,20010817,   12,    0
221729,20010818,   30,    0
221729,20010819,   60,    0
221729,20010820,   28,    0
221729,20010821,   10,    0
221729,20010822,   20,    0
221729,20010823,   16,    0
221729,20010824,   12,    0
221729,20010825,   13,    0
221729,20010826,   33,    0
221729,20010827,   35,    0
221729,20010828,   16,    0
221729,20010829,   32,    0
221729,20010830,   19,    0
221729,20010831,   37,    0
221729,20010901,   25,    0
221729,20010902,   43,    0
221729,20010903,   41,    0
221729,20010904,   43,    0
221729,20010905,   39,    0
221729,20010906,   30,    0
221729,20010907,   49,    0
221729,20010908,   52,    0
221729,20010909,   52,    0
221729,20010910,   52,    0
221729,20010911,   44,    0
221729,20010912,   46,    0
221729,20010913,   59,    0
221729,20010914,   31,    0
221729,20010915,   47,    0
221729,20010916,   37,    0
221729,20010917,   32,    0
221729,20010918,   23,    0
221729,20010919,   65,    0
221729,20010920,   48,    0
221729,20010921,   34,    0
221729,20010922,   21,    0
221729,20010923,   22,    0
221729,20010924,   12,    0
221729,20010925,   22,    0
221729,20010926,   33,    0
221729,20010927,   51,    0
221729,20010928,   25,    0
221729,20010929,   34,    0
221729,20010930,   51,    0
221729,20011001,   78,    0
221729,20011002,   68,    0
221729,20011003,   35,    0
221729,20011004,   45,    0
221729,20011005,   30,    0
221729,20011006,   43,    0
221729,20011007,   59,    0
221729,20011008,   84,    0
221729,20011009,   65,    0
221729,20011010,   43,    0
221729,20011011,   44,    0
221729,20011012,   24,    0
221729,20011013,   16,    0
221729,20011014,   41,    0
221729,20011015,   41,    0
221729,20011016,   21,    0
221729,20011017,   23,    0
221729,20011018,   31,    0
221729,20011019,   19,    0
221729,20011020,   26,    0
221729,20011021,   52,    0
221729,20011022,   45,    0
221729,20011023,   33,    0
221729,20011024,   46,    0
221729,20011025,   42,    0
221729,20011026,   51,    0
221729,20011027,   43,    0
221729,20011028,   11,    0
221729,20011029,   40,    0
221729,20011030,   70,    0
221729,20011031,   60,    0
221729,20011101,   25,    0
221729,20011102,   13,    0
221729,20011103,    6,    0
221729,20011104,   20,    0
221729,20011105,   24,    0
221729,20011106,   55,    0
221729,20011107,   48,    0
221729,20011108,   61,    0
221729,20011109,   31,    0
221729,20011110,   15,    0
221729,20011111,   29,    0
221729,20011112,   22,    0
221729,20011113,   38,    0
221729,20011114,   31,    0
221729,20011115,   13,    0
221729,20011116,    9,    0
221729,20011117,   28,    0
221729,20011118,   29,    0
221729,20011119,   16,    0
221729,20011120,   22,    0
221729,20011121,   65,    0
221729,20011122,   66,    0
221729,20011123,   30,    0
221729,20011124,   38,    0
221729,20011125,   40,    0
221729,20011126,   22,    0
221729,20011127,   50,    0
221729,20011128,   38,    0
221729,20011129,   74,    0
221729,20011130,   44,    0
221729,20011201,   51,    0
221729,20011202,   14,    0
221729,20011203,   20,    0
221729,20011204,   59,    0
221729,20011205,   67,    0
221729,20011206,   39,    0
221729,20011207,   18,    0
221729,20011208,   23,    0
221729,20011209,   21,    0
221729,20011210,   15,    0
221729,20011211,    6,    0
221729,20011212,   33,    0
221729,20011213,   51,    0
221729,20011214,   49,    0
221729,20011215,   38,    0
221729,20011216,   41,    0
221729,20011217,   23,    0
221729,20011218,   11,    0
221729,20011219,   37,    0
221729,20011220,   27,    0
221729,20011221,   82,    0
221729,20011222,   41,    0
221729,20011223,   22,    0
221729,20011224,   93,    0
221729,20011225,   63,    0
221729,20011226,   54,    0
221729,20011227,   73,    0
221729,20011228,   85,    0
221729,20011229,   33,    0
221729,20011230,   61,    0
221729,20011231,   33,    0
221729,20020101,   31,    0
221729,20020102,   17,    0
221729,20020103,   54,    0
221729,20020104,   35,    0
221729,20020105,   23,    0
221729,20020106,   24,    0
221729,20020107,   14,    0
221729,20020108,   24,    0
221729,20020109,   10,    0
221729,20020110,   21,    0
221729,20020111,   44,    0
221729,20020112,   33,    0
221729,20020113,   27,    0
221729,20020114,   37,    0
221729,20020115,   47,    0
221729,20020116,   31,    0
221729,20020117,   60,    0
221729,20020118,   48,    0
221729,20020119,   77,    0
221729,20020120,   94,    0
221729,20020121,   67,    0
221729,20020122,   81,    0
221729,20020123,   76,    0
221729,20020124,   91,    0
221729,20020125,   57,    0
221729,20020126,  124,    0
221729,20020127,   82,    0
221729,20020128,  110,    0
221729,20020129,   76,    0
221729,20020130,   52,    0
221729,20020131,   78,    0
221729,20020201,   87,    0
221729,20020202,   64,    0
221729,20020203,   67,    0
221729,20020204,  107,    0
221729,20020205,   98,    0
221729,20020206,   58,    0
221729,20020207,   56,    0
221729,20020208,   63,    0
221729,20020209,   88,    0
221729,20020210,   81,    0
221729,20020211,  115,    0
221729,20020212,   77,    0
221729,20020213,   32,    0
221729,20020214,   77,    0
221729,20020215,   47,    0
221729,20020216,   32,    0
221729,20020217,   28,    0
221729,20020218,   39,    0
221729,20020219,   76,    0
221729,20020220,   75,    0
221729,20020221,   49,    0
221729,20020222,  104,    0
221729,20020223,   82,    0
221729,20020224,   70,    0
221729,20020225,   80,    0
221729,20020226,  124,    0
221729,20020227,   88,    0
221729,20020228,   88,    0
221729,20020301,   45,    0
221729,20020302,   30,    0
221729,20020303,   28,    0
221729,20020304,   22,    0
221729,20020305,   12,    0
221729,20020306,   70,    0
221729,20020307,   64,    0
221729,20020308,   32,    0
221729,20020309,   69,    0
221729,20020310,   62,    0
221729,20020311,   46,    0
221729,20020312,   23,    0
221729,20020313,   50,    0
221729,20020314,   77,    0
221729,20020315,   41,    0
221729,20020316,   32,    0
221729,20020317,   35,    0
221729,20020318,   74,    0
221729,20020319,   60,    0
221729,20020320,   60,    0
221729,20020321,   59,    0
221729,20020322,   46,    0
221729,20020323,   22,    0
221729,20020324,   23,    0
221729,20020325,   13,    0
221729,20020326,   14,    0
221729,20020327,   31,    0
221729,20020328,   31,    0
221729,20020329,   27,    0
221729,20020330,   15,    0
221729,20020331,   38,    0
221729,20020401,   16,    0
221729,20020402,   37,    0
221729,20020403,   43,    0
221729,20020404,   39,    0
221729,20020405,   51,    0
221729,20020406,   68,    0
221729,20020407,   45,    0
221729,20020408,   41,    0
221729,20020409,   38,    0
221729,20020410,   63,    0
221729,20020411,   39,    0
221729,20020412,   49,    0
221729,20020413,   39,    0
221729,20020414,   27,    0
221729,20020415,   20,    0
221729,20020416,   31,    0
221729,20020417,   21,    0
221729,20020418,   30,    0
221729,20020419,   21,    0
221729,20020420,   13,    0
221729,20020421,    8,    0
221729,20020422,   20,    0
221729,20020423,   29,    0
221729,20020424,   24,    0
221729,20020425,   26,    0
221729,20020426,   60,    0
221729,20020427,   63,    0
221729,20020428,   79,    0
221729,20020429,  103,    0
221729,20020430,   80,    0
221729,20020501,   58,    0
221729,20020502,   33,    0
221729,20020503,   24,    0
221729,20020504,   35,    0
221729,20020505,   31,    0
221729,20020506,   19,    0
221729,20020507,   27,    0
221729,20020508,   45,    0
221729,20020509,   23,    0
221729,20020510,   26,    0
221729,20020511,   26,    0
221729,20020512,   12,    0
221729,20020513,   42,    0
221729,20020514,   69,    0
221729,20020515,   33,    0
221729,20020516,    8,    0
221729,20020517,   26,    0
221729,20020518,   45,    0
221729,20020519,   36,    0
221729,20020520,   32,    0
221729,20020521,   42,    0
221729,20020522,   37,    0
221729,20020523,   35,    0
221729,20020524,   57,    0
221729,20020525,   46,    0
221729,20020526,   55,    0
221729,20020527,   43,    0
221729,20020528,   46,    0
221729,20020529,   55,    0
221729,20020530,   32,    0
221729,20020531,   34,    0
221729,20020601,   29,    0
221729,20020602,   25,    0
221729,20020603,   33,    0
221729,20020604,   25,    0
221729,20020605,   41,    0
221729,20020606,   31,    0
221729,20020607,   31,    0
221729,20020608,   31,    0
221729,20020609,   34,    0
221729,20020610,   50,    0
221729,20020611,   40,    0
221729,20020612,   50,    0
221729,20020613,   46,    0
221729,20020614,   29,    0
221729,20020615,   39,    0
221729,20020616,   27,    0
221729,20020617,   16,    0
221729,20020618,   41,    0
221729,20020619,   15,    0
221729,20020620,   23,    0
221729,20020621,   20,    0
221729,20020622,   36,    0
221729,20020623,   28,    0
221729,20020624,   23,    0
221729,20020625,   14,    0
221729,20020626,   24,    0
221729,20020627,   37,    0
221729,20020628,   37,    0
221729,20020629,   28,    0
221729,20020630,   48,    0
221729,20020701,   61,    0
221729,20020702,   59,    0
221729,20020703,   67,    0
221729,20020704,   45,    0
221729,20020705,   41,    0
221729,20020706,   25,    0
221729,20020707,   39,    0
221729,20020708,   35,    0
221729,20020709,   35,    0
221729,20020710,   22,    0
221729,20020711,   32,    0
221729,20020712,   16,    0
221729,20020713,   29,    0
221729,20020714,   36,    0
221729,20020715,   31,    0
221729,20020716,   35,    0
221729,20020717,   35,    0
221729,20020718,   31,    0
221729,20020719,   15,    0
221729,20020720,   23,    0
221729,20020721,   44,    0
221729,20020722,   27,    0
221729,20020723,   51,    0
221729,20020724,   38,    0
221729,20020725,   29,    0
221729,20020726,   33,    0
221729,20020727,   15,    0
221729,20020728,   15,    0
221729,20020729,   16,    0
221729,20020730,   19,    0
221729,20020731,   24,    0
221729,20020801,   23,    0
221729,20020802,   38,    0
221729,20020803,   23,    0
221729,20020804,   24,    0
221729,20020805,   24,    0
221729,20020806,   24,    0
221729,20020807,   15,    0
221729,20020808,   15,    0
221729,20020809,   33,    0
221729,20020810,   16,    0
221729,20020811,   30,    0
221729,20020812,   32,    0
221729,20020813,   21,    0
221729,20020814,   12,    0
221729,20020815,   16,    0
221729,20020816,   13,    0
221729,20020817,   19,    0
221729,20020818,   25,    0
221729,20020819,   27,    0
221729,20020820,   26,    0
221729,20020821,   33,    0
221729,20020822,   19,    0
221729,20020823,   20,    0
221729,20020824,   21,    0
221729,20020825,   21,    0
221729,20020826,   40,    0
221729,20020827,   19,    0
221729,20020828,   21,    0
221729,20020829,   13,    0
221729,20020830,   28,    0
221729,20020831,   32,    0
221729,20020901,   26,    0
221729,20020902,   38,    0
221729,20020903,   35,    0
221729,20020904,   20,    0
221729,20020905,   30,    0
221729,20020906,   48,    0
221729,20020907,   51,    0
221729,20020908,   31,    0
221729,20020909,   36,    0
221729,20020910,   19,    0
221729,20020911,   17,    0
221729,20020912,   45,    0
221729,20020913,   33,    0
221729,20020914,   22,    0
221729,20020915,   27,    0
221729,20020916,   12,    0
221729,20020917,    8,    0
221729,20020918,   22,    0
221729,20020919,   26,    0
221729,20020920,   12,    0
221729,20020921,   11,    0
221729,20020922,   31,    0
221729,20020923,   58,    0
221729,20020924,   54,    0
221729,20020925,   22,    0
221729,20020926,   27,    0
221729,20020927,   18,    0
221729,20020928,   11,    0
221729,20020929,   16,    0
221729,20020930,   22,    0
221729,20021001,   17,    0
221729,20021002,   23,    0
221729,20021003,   31,    0
221729,20021004,   22,    0
221729,20021005,   41,    0
221729,20021006,   41,    0
221729,20021007,   15,    0
221729,20021008,   31,    0
221729,20021009,   43,    0
221729,20021010,   48,    0
221729,20021011,   39,    0
221729,20021012,   18,    0
221729,20021013,   25,    0
221729,20021014,   83,    0
221729,20021015,   39,    0
221729,20021016,   52,    0
221729,20021017,   28,    0
221729,20021018,   42,    0
221729,20021019,   37,    0
221729,20021020,   29,    0
221729,20021021,   47,    0
221729,20021022,   71,    0
221729,20021023,   68,    0
221729,20021024,   49,    0
221729,20021025,   75,    0
221729,20021026,   45,    0
221729,20021027,  114,    0
221729,20021028,   50,    0
221729,20021029,   36,    0
221729,20021030,   25,    0
221729,20021031,    9,    0
221729,20021101,   48,    0
221729,20021102,   35,    0
221729,20021103,   51,    0
221729,20021104,   31,    0
221729,20021105,   21,    0
221729,20021106,   55,    0
221729,20021107,   42,    0
221729,20021108,   76,    0
221729,20021109,   35,    0
221729,20021110,   39,    0
221729,20021111,   50,    0
221729,20021112,   68,    0
221729,20021113,   58,    0
221729,20021114,   70,    0
221729,20021115,   20,    0
221729,20021116,   20,    0
221729,20021117,   33,    0
221729,20021118,   22,    0
221729,20021119,   17,    0
221729,20021120,   23,    0
221729,20021121,   56,    0
221729,20021122,   48,    0
221729,20021123,   34,    0
221729,20021124,   31,    0
221729,20021125,   23,    0
221729,20021126,   27,    0
221729,20021127,   26,    0
221729,20021128,   38,    0
221729,20021129,   30,    0
221729,20021130,   30,    0
221729,20021201,   59,    0
221729,20021202,   61,    0
221729,20021203,   18,    0
221729,20021204,   31,    0
221729,20021205,   36,    0
221729,20021206,   62,    0
221729,20021207,   54,    0
221729,20021208,   52,    0
221729,20021209,   63,    0
221729,20021210,   51,    0
221729,20021211,   47,    0
221729,20021212,   21,    0
221729,20021213,   12,    0
221729,20021214,   27,    0
221729,20021215,   53,    0
221729,20021216,   62,    0
221729,20021217,   35,    0
221729,20021218,   33,    0
221729,20021219,   23,    0
221729,20021220,   31,    0
221729,20021221,   11,    0
221729,20021222,   60,    0
221729,20021223,   25,    0
